"","Name","TG6 Camera #","Date","CBASS / Sophie","Species","Size (cm)","PM (% dead)","Bleaching (%)","Colony Depth (ft)","Colony Photo","Tag #","Bag_number","Notes","Site","Tank_color","Temperature","SampleID_clean","Project","Country","SITE","Latitude","Longitude","Genotype","Condition","Pam_value","Timepoint","MINIMUM_DEPTH_FEET","MAXIMUM_DEPTH_FEET","MINIMUM_DEPTH_METERS","MAXIMUM_DEPTH_METERS","Color_mean","Color_SD"
"99","BH",3,2026-02-10,"CBASS","icra",59,3,0,31,TRUE,NA,"4",NA,11,"3-red",34,"11_ICRA_6","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,6,"wild",0.625,420,29,44,8.8392,13.4112,6.849,0.692
"100","BH",3,2026-02-10,"CBASS","icra",59,3,0,31,TRUE,NA,"4",NA,11,"4-yellow",35,"11_ICRA_6","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,6,"wild",0.594,420,29,44,8.8392,13.4112,7.072,0.639
"101","BH",3,2026-02-10,"CBASS","icra",59,3,0,31,TRUE,NA,"4",NA,11,"5-orange",38,"11_ICRA_6","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,6,"wild",0.22,420,29,44,8.8392,13.4112,7.307,0.669
"102","BH",3,2026-02-10,"CBASS","icra",59,3,0,31,TRUE,NA,"4",NA,11,"6-brown",39,"11_ICRA_6","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,6,"wild",0.046,420,29,44,8.8392,13.4112,7.001,0.63
"103","BH",3,2026-02-10,"CBASS","icra",59,3,0,31,TRUE,NA,"4",NA,11,"7-grey",32,"11_ICRA_6","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,6,"wild",0.637,420,29,44,8.8392,13.4112,6.815,0.386
"104","BH",3,2026-02-10,"CBASS","icra",59,3,0,31,TRUE,NA,"4",NA,11,"8-purple",36,"11_ICRA_6","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,6,"wild",0.517,420,29,44,8.8392,13.4112,6.869,0.626
"105","BH",3,2026-02-10,"CBASS","icra",36,5,0,35,TRUE,NA,"10",NA,11,"1-green",29,"11_ICRA_1","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,1,"wild",0.63,420,29,44,8.8392,13.4112,7.182,0.838
"106","BH",3,2026-02-10,"CBASS","icra",36,5,0,35,TRUE,NA,"10",NA,11,"2-blue",37,"11_ICRA_1","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,1,"wild",0.343,420,29,44,8.8392,13.4112,6.784,0.978
"107","BH",3,2026-02-10,"CBASS","icra",36,5,0,35,TRUE,NA,"10",NA,11,"3-red",34,"11_ICRA_1","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,1,"wild",0.582,420,29,44,8.8392,13.4112,6.768,0.693
"108","BH",3,2026-02-10,"CBASS","icra",36,5,0,35,TRUE,NA,"10",NA,11,"4-yellow",35,"11_ICRA_1","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,1,"wild",0.47,420,29,44,8.8392,13.4112,6.727,0.645
"109","BH",3,2026-02-10,"CBASS","icra",36,5,0,35,TRUE,NA,"10",NA,11,"5-orange",38,"11_ICRA_1","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,1,"wild",0.281,420,29,44,8.8392,13.4112,6.46,0.807
"110","BH",3,2026-02-10,"CBASS","icra",36,5,0,35,TRUE,NA,"10",NA,11,"6-brown",39,"11_ICRA_1","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,1,"wild",0.069,420,29,44,8.8392,13.4112,6.885,0.747
"111","BH",3,2026-02-10,"CBASS","icra",36,5,0,35,TRUE,NA,"10",NA,11,"7-grey",32,"11_ICRA_1","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,1,"wild",0.643,420,29,44,8.8392,13.4112,6.501,0.84
"112","BH",3,2026-02-10,"CBASS","icra",36,5,0,35,TRUE,NA,"10",NA,11,"8-purple",36,"11_ICRA_1","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,1,"wild",0.475,420,29,44,8.8392,13.4112,6.694,0.868
"113","CSC",1,2026-02-10,"CBASS","icra",29,10,0,31,TRUE,NA,"19",NA,11,"1-green",29,"11_ICRA_3","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,3,"wild",0.626,420,29,44,8.8392,13.4112,7.281,0.867
"114","CSC",1,2026-02-10,"CBASS","icra",29,10,0,31,TRUE,NA,"19",NA,11,"2-blue",37,"11_ICRA_3","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,3,"wild",0.563,420,29,44,8.8392,13.4112,6.93,0.492
"115","CSC",1,2026-02-10,"CBASS","icra",29,10,0,31,TRUE,NA,"19",NA,11,"3-red",34,"11_ICRA_3","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,3,"wild",0.605,420,29,44,8.8392,13.4112,6.597,0.854
"116","CSC",1,2026-02-10,"CBASS","icra",29,10,0,31,TRUE,NA,"19",NA,11,"4-yellow",35,"11_ICRA_3","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,3,"wild",0.622,420,29,44,8.8392,13.4112,6.951,0.789
"117","CSC",1,2026-02-10,"CBASS","icra",29,10,0,31,TRUE,NA,"19",NA,11,"5-orange",38,"11_ICRA_3","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,3,"wild",0.451,420,29,44,8.8392,13.4112,6.442,0.983
"118","CSC",1,2026-02-10,"CBASS","icra",29,10,0,31,TRUE,NA,"19",NA,11,"6-brown",39,"11_ICRA_3","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,3,"wild",0.247,420,29,44,8.8392,13.4112,7.031,0.878
"119","CSC",1,2026-02-10,"CBASS","icra",29,10,0,31,TRUE,NA,"19",NA,11,"7-grey",32,"11_ICRA_3","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,3,"wild",0.636,420,29,44,8.8392,13.4112,7.383,0.734
"120","CSC",1,2026-02-10,"CBASS","icra",29,10,0,31,TRUE,NA,"19",NA,11,"8-purple",36,"11_ICRA_3","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,3,"wild",0.594,420,29,44,8.8392,13.4112,7.091,0.649
"121","CSC",1,2026-02-10,"CBASS","icra",25,5,0,33,TRUE,NA,"20","IN SPIRAL",11,"1-green",29,"11_ICRA_2","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,2,"wild",0.658,420,29,44,8.8392,13.4112,6.233,0.619
"122","CSC",1,2026-02-10,"CBASS","icra",25,5,0,33,TRUE,NA,"20","IN SPIRAL",11,"2-blue",37,"11_ICRA_2","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,2,"wild",0.371,420,29,44,8.8392,13.4112,6.63,0.773
"123","CSC",1,2026-02-10,"CBASS","icra",25,5,0,33,TRUE,NA,"20","IN SPIRAL",11,"3-red",34,"11_ICRA_2","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,2,"wild",0.577,420,29,44,8.8392,13.4112,6.503,0.391
"124","CSC",1,2026-02-10,"CBASS","icra",25,5,0,33,TRUE,NA,"20","IN SPIRAL",11,"4-yellow",35,"11_ICRA_2","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,2,"wild",0.542,420,29,44,8.8392,13.4112,7.07,0.364
"125","CSC",1,2026-02-10,"CBASS","icra",25,5,0,33,TRUE,NA,"20","IN SPIRAL",11,"5-orange",38,"11_ICRA_2","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,2,"wild",0.245,420,29,44,8.8392,13.4112,6.395,0.728
"126","CSC",1,2026-02-10,"CBASS","icra",25,5,0,33,TRUE,NA,"20","IN SPIRAL",11,"6-brown",39,"11_ICRA_2","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,2,"wild",0.102,420,29,44,8.8392,13.4112,6.805,0.61
"127","CSC",1,2026-02-10,"CBASS","icra",25,5,0,33,TRUE,NA,"20","IN SPIRAL",11,"7-grey",32,"11_ICRA_2","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,2,"wild",0.622,420,29,44,8.8392,13.4112,6.238,0.763
"128","CSC",1,2026-02-10,"CBASS","icra",25,5,0,33,TRUE,NA,"20","IN SPIRAL",11,"8-purple",36,"11_ICRA_2","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,2,"wild",0.441,420,29,44,8.8392,13.4112,6.343,0.919
"129","CSC",1,2026-02-10,"CBASS","icra",34,3,0,38,TRUE,NA,"26","IN SPIRAL",11,"1-green",29,"11_ICRA_5","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,5,"wild",0.631,420,29,44,8.8392,13.4112,6.87,0.682
"130","CSC",1,2026-02-10,"CBASS","icra",34,3,0,38,TRUE,NA,"26","IN SPIRAL",11,"2-blue",37,"11_ICRA_5","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,5,"wild",0.341,420,29,44,8.8392,13.4112,6.858,0.521
"131","CSC",1,2026-02-10,"CBASS","icra",34,3,0,38,TRUE,NA,"26","IN SPIRAL",11,"3-red",34,"11_ICRA_5","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,5,"wild",0.594,420,29,44,8.8392,13.4112,6.635,0.755
"132","CSC",1,2026-02-10,"CBASS","icra",34,3,0,38,TRUE,NA,"26","IN SPIRAL",11,"4-yellow",35,"11_ICRA_5","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,5,"wild",0.588,420,29,44,8.8392,13.4112,6.943,0.467
"133","CSC",1,2026-02-10,"CBASS","icra",34,3,0,38,TRUE,NA,"26","IN SPIRAL",11,"5-orange",38,"11_ICRA_5","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,5,"wild",0.309,420,29,44,8.8392,13.4112,6.091,1.146
"134","CSC",1,2026-02-10,"CBASS","icra",34,3,0,38,TRUE,NA,"26","IN SPIRAL",11,"6-brown",39,"11_ICRA_5","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,5,"wild",0.012,420,29,44,8.8392,13.4112,6.803,1.219
"135","CSC",1,2026-02-10,"CBASS","icra",34,3,0,38,TRUE,NA,"26","IN SPIRAL",11,"7-grey",32,"11_ICRA_5","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,5,"wild",0.661,420,29,44,8.8392,13.4112,6.959,0.48
"136","CSC",1,2026-02-10,"CBASS","icra",34,3,0,38,TRUE,NA,"26","IN SPIRAL",11,"8-purple",36,"11_ICRA_5","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,5,"wild",0.468,420,29,44,8.8392,13.4112,7.078,0.577
"137","CSC",1,2026-02-10,"CBASS","icra",31,2,0,39,TRUE,NA,"27","IN SPIRAL",11,"1-green",29,"11_ICRA_8","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,8,"wild",0.62,420,29,44,8.8392,13.4112,7.492,0.284
"138","CSC",1,2026-02-10,"CBASS","icra",31,2,0,39,TRUE,NA,"27","IN SPIRAL",11,"2-blue",37,"11_ICRA_8","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,8,"wild",0.517,420,29,44,8.8392,13.4112,6.877,0.691
"139","CSC",1,2026-02-10,"CBASS","icra",31,2,0,39,TRUE,NA,"27","IN SPIRAL",11,"3-red",34,"11_ICRA_8","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,8,"wild",0.585,420,29,44,8.8392,13.4112,6.513,0.507
"140","CSC",1,2026-02-10,"CBASS","icra",31,2,0,39,TRUE,NA,"27","IN SPIRAL",11,"4-yellow",35,"11_ICRA_8","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,8,"wild",0.638,420,29,44,8.8392,13.4112,5.466,0.672
"141","CSC",1,2026-02-10,"CBASS","icra",31,2,0,39,TRUE,NA,"27","IN SPIRAL",11,"5-orange",38,"11_ICRA_8","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,8,"wild",0.129,420,29,44,8.8392,13.4112,6.244,0.964
"142","CSC",1,2026-02-10,"CBASS","icra",31,2,0,39,TRUE,NA,"27","IN SPIRAL",11,"6-brown",39,"11_ICRA_8","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,8,"wild",0.01,420,29,44,8.8392,13.4112,5.668,0.426
"143","CSC",1,2026-02-10,"CBASS","icra",31,2,0,39,TRUE,NA,"27","IN SPIRAL",11,"7-grey",32,"11_ICRA_8","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,8,"wild",0.663,420,29,44,8.8392,13.4112,7.231,0.647
"144","CSC",1,2026-02-10,"CBASS","icra",31,2,0,39,TRUE,NA,"27","IN SPIRAL",11,"8-purple",36,"11_ICRA_8","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,8,"wild",0.582,420,29,44,8.8392,13.4112,3.818,0.917
"145","CSC",1,2026-02-10,"CBASS","icra",27,40,0,36,TRUE,NA,"28",NA,11,"1-green",29,"11_ICRA_7","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,7,"wild",0.636,420,29,44,8.8392,13.4112,7.666,0.352
"146","CSC",1,2026-02-10,"CBASS","icra",27,40,0,36,TRUE,NA,"28",NA,11,"2-blue",37,"11_ICRA_7","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,7,"wild",0.426,420,29,44,8.8392,13.4112,6.93,0.697
"147","CSC",1,2026-02-10,"CBASS","icra",27,40,0,36,TRUE,NA,"28",NA,11,"3-red",34,"11_ICRA_7","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,7,"wild",0.578,420,29,44,8.8392,13.4112,6.674,0.553
"148","CSC",1,2026-02-10,"CBASS","icra",27,40,0,36,TRUE,NA,"28",NA,11,"4-yellow",35,"11_ICRA_7","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,7,"wild",0.576,420,29,44,8.8392,13.4112,7.319,0.459
"149","CSC",1,2026-02-10,"CBASS","icra",27,40,0,36,TRUE,NA,"28",NA,11,"5-orange",38,"11_ICRA_7","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,7,"wild",0.178,420,29,44,8.8392,13.4112,6.671,0.858
"150","CSC",1,2026-02-10,"CBASS","icra",27,40,0,36,TRUE,NA,"28",NA,11,"6-brown",39,"11_ICRA_7","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,7,"wild",0,420,29,44,8.8392,13.4112,6.676,0.959
"151","CSC",1,2026-02-10,"CBASS","icra",27,40,0,36,TRUE,NA,"28",NA,11,"7-grey",32,"11_ICRA_7","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,7,"wild",0.601,420,29,44,8.8392,13.4112,7.11,0.583
"152","CSC",1,2026-02-10,"CBASS","icra",27,40,0,36,TRUE,NA,"28",NA,11,"8-purple",36,"11_ICRA_7","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,7,"wild",0.56,420,29,44,8.8392,13.4112,6.346,0.57
"153","CSC",1,2026-02-10,"CBASS","icra",32,15,0,37,TRUE,NA,"29",NA,11,"1-green",29,"11_ICRA_4","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,4,"wild",0.615,420,29,44,8.8392,13.4112,7.037,0.591
"154","CSC",1,2026-02-10,"CBASS","icra",32,15,0,37,TRUE,NA,"29",NA,11,"2-blue",37,"11_ICRA_4","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,4,"wild",0.541,420,29,44,8.8392,13.4112,7.411,0.478
"155","CSC",1,2026-02-10,"CBASS","icra",32,15,0,37,TRUE,NA,"29",NA,11,"3-red",34,"11_ICRA_4","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,4,"wild",0.586,420,29,44,8.8392,13.4112,6.886,0.576
"156","CSC",1,2026-02-10,"CBASS","icra",32,15,0,37,TRUE,NA,"29",NA,11,"4-yellow",35,"11_ICRA_4","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,4,"wild",0.611,420,29,44,8.8392,13.4112,6.953,0.539
"157","CSC",1,2026-02-10,"CBASS","icra",32,15,0,37,TRUE,NA,"29",NA,11,"5-orange",38,"11_ICRA_4","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,4,"wild",0.215,420,29,44,8.8392,13.4112,6.925,0.518
"158","CSC",1,2026-02-10,"CBASS","icra",32,15,0,37,TRUE,NA,"29",NA,11,"6-brown",39,"11_ICRA_4","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,4,"wild",0.104,420,29,44,8.8392,13.4112,7.264,0.602
"159","CSC",1,2026-02-10,"CBASS","icra",32,15,0,37,TRUE,NA,"29",NA,11,"7-grey",32,"11_ICRA_4","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,4,"wild",0.615,420,29,44,8.8392,13.4112,5.936,0.466
"160","CSC",1,2026-02-10,"CBASS","icra",32,15,0,37,TRUE,NA,"29",NA,11,"8-purple",36,"11_ICRA_4","ESA","TUT","ESA_TUT_11",-14.33699,-170.71101,4,"wild",0.588,420,29,44,8.8392,13.4112,6.401,0.813
"161","BH",3,2026-02-13,"CBASS","aabr",60,60,0,34,TRUE,NA,"1",NA,7,"3-red",29,"7_AABR_6","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,6,"wild",0.662,420,29,40,8.8392,12.192,6.071,0.709
"162","BH",3,2026-02-13,"CBASS","aabr",60,60,0,34,TRUE,NA,"1",NA,7,"4-yellow",39,"7_AABR_6","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,6,"wild",0.048,420,29,40,8.8392,12.192,3.212,0.532
"163","BH",3,2026-02-13,"CBASS","aabr",60,60,0,34,TRUE,NA,"1",NA,7,"5-orange",35,"7_AABR_6","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,6,"wild",0.64,420,29,40,8.8392,12.192,6.821,0.695
"164","BH",3,2026-02-13,"CBASS","aabr",60,60,0,34,TRUE,NA,"1",NA,7,"6-brown",36,"7_AABR_6","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,6,"wild",0.612,420,29,40,8.8392,12.192,5.849,0.826
"165","BH",3,2026-02-13,"CBASS","aabr",60,60,0,34,TRUE,NA,"1",NA,7,"8-purple",38,"7_AABR_6","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,6,"wild",0.359,420,29,40,8.8392,12.192,6.435,0.812
"166","BH",3,2026-02-13,"CBASS","aabr",60,60,0,34,TRUE,NA,"1",NA,7,"2-blue",37,"7_AABR_6","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,6,"wild",0.517,420,29,40,8.8392,12.192,5.281,0.895
"167","BH",3,2026-02-13,"CBASS","aabr",60,60,0,34,TRUE,NA,"1",NA,7,"7-grey",34,"7_AABR_6","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,6,"wild",0.682,420,29,40,8.8392,12.192,6.972,0.417
"168","BH",3,2026-02-13,"CBASS","aabr",135,0,0,32,TRUE,NA,"2",NA,7,"3-red",29,"7_AABR_4","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,4,"wild",0.657,420,29,40,8.8392,12.192,6.899,0.508
"169","BH",3,2026-02-13,"CBASS","aabr",135,0,0,32,TRUE,NA,"2",NA,7,"4-yellow",39,"7_AABR_4","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,4,"wild",0.13,420,29,40,8.8392,12.192,7.082,0.937
"170","BH",3,2026-02-13,"CBASS","aabr",135,0,0,32,TRUE,NA,"2",NA,7,"5-orange",35,"7_AABR_4","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,4,"wild",0.643,420,29,40,8.8392,12.192,7.081,0.583
"171","BH",3,2026-02-13,"CBASS","aabr",135,0,0,32,TRUE,NA,"2",NA,7,"6-brown",36,"7_AABR_4","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,4,"wild",0.736,420,29,40,8.8392,12.192,6.274,0.97
"172","BH",3,2026-02-13,"CBASS","aabr",135,0,0,32,TRUE,NA,"2",NA,7,"8-purple",38,"7_AABR_4","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,4,"wild",0.382,420,29,40,8.8392,12.192,6.681,1.044
"173","BH",3,2026-02-13,"CBASS","aabr",135,0,0,32,TRUE,NA,"2",NA,7,"2-blue",37,"7_AABR_4","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,4,"wild",0.538,420,29,40,8.8392,12.192,7.278,1.101
"174","BH",3,2026-02-13,"CBASS","aabr",135,0,0,32,TRUE,NA,"2",NA,7,"7-grey",34,"7_AABR_4","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,4,"wild",0.637,420,29,40,8.8392,12.192,5.954,0.675
"175","BH",3,2026-02-13,"CBASS","aabr",105,25,0,36,TRUE,NA,"16",NA,7,"3-red",29,"7_AABR_5","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,5,"wild",0.638,420,29,40,8.8392,12.192,7.266,0.626
"176","BH",3,2026-02-13,"CBASS","aabr",105,25,0,36,TRUE,NA,"16",NA,7,"4-yellow",39,"7_AABR_5","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,5,"wild",0.058,420,29,40,8.8392,12.192,5.671,0.755
"177","BH",3,2026-02-13,"CBASS","aabr",105,25,0,36,TRUE,NA,"16",NA,7,"5-orange",35,"7_AABR_5","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,5,"wild",0.629,420,29,40,8.8392,12.192,6.95,0.722
"178","BH",3,2026-02-13,"CBASS","aabr",105,25,0,36,TRUE,NA,"16",NA,7,"6-brown",36,"7_AABR_5","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,5,"wild",0.574,420,29,40,8.8392,12.192,5.508,1.049
"179","BH",3,2026-02-13,"CBASS","aabr",105,25,0,36,TRUE,NA,"16",NA,7,"8-purple",38,"7_AABR_5","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,5,"wild",0.303,420,29,40,8.8392,12.192,4.746,0.903
"180","BH",3,2026-02-13,"CBASS","aabr",105,25,0,36,TRUE,NA,"16",NA,7,"2-blue",37,"7_AABR_5","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,5,"wild",0.455,420,29,40,8.8392,12.192,4.349,0.94
"181","BH",3,2026-02-13,"CBASS","aabr",105,25,0,36,TRUE,NA,"16",NA,7,"7-grey",34,"7_AABR_5","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,5,"wild",0.631,420,29,40,8.8392,12.192,6.354,0.689
"182","KT",1,2026-02-13,"CBASS","aabr",300,15,0,29,TRUE,NA,"26",NA,7,"3-red",29,"7_AABR_1","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,1,"wild",0.636,420,29,40,8.8392,12.192,5.884,0.729
"183","KT",1,2026-02-13,"CBASS","aabr",300,15,0,29,TRUE,NA,"26",NA,7,"4-yellow",39,"7_AABR_1","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,1,"wild",0.104,420,29,40,8.8392,12.192,5.512,0.928
"184","KT",1,2026-02-13,"CBASS","aabr",300,15,0,29,TRUE,NA,"26",NA,7,"5-orange",35,"7_AABR_1","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,1,"wild",0.593,420,29,40,8.8392,12.192,5.365,0.609
"185","KT",1,2026-02-13,"CBASS","aabr",300,15,0,29,TRUE,NA,"26",NA,7,"6-brown",36,"7_AABR_1","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,1,"wild",0.671,420,29,40,8.8392,12.192,6.755,1.207
"186","KT",1,2026-02-13,"CBASS","aabr",300,15,0,29,TRUE,NA,"26",NA,7,"8-purple",38,"7_AABR_1","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,1,"wild",0.461,420,29,40,8.8392,12.192,3.658,0.743
"187","KT",1,2026-02-13,"CBASS","aabr",300,15,0,29,TRUE,NA,"26",NA,7,"2-blue",37,"7_AABR_1","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,1,"wild",0.516,420,29,40,8.8392,12.192,5.733,1.655
"188","KT",1,2026-02-13,"CBASS","aabr",300,15,0,29,TRUE,NA,"26",NA,7,"7-grey",34,"7_AABR_1","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,1,"wild",0.65,420,29,40,8.8392,12.192,7.07,0.855
"189","KT",1,2026-02-13,"CBASS","aabr",100,5,0,38,TRUE,NA,"27",NA,7,"3-red",29,"7_AABR_2","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,2,"wild",0.644,420,29,40,8.8392,12.192,6.674,0.638
"190","KT",1,2026-02-13,"CBASS","aabr",100,5,0,38,TRUE,NA,"27",NA,7,"4-yellow",39,"7_AABR_2","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,2,"wild",0.105,420,29,40,8.8392,12.192,6.624,0.962
"191","KT",1,2026-02-13,"CBASS","aabr",100,5,0,38,TRUE,NA,"27",NA,7,"5-orange",35,"7_AABR_2","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,2,"wild",0.616,420,29,40,8.8392,12.192,6.149,0.553
"192","KT",1,2026-02-13,"CBASS","aabr",100,5,0,38,TRUE,NA,"27",NA,7,"6-brown",36,"7_AABR_2","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,2,"wild",0.64,420,29,40,8.8392,12.192,6.853,0.656
"193","KT",1,2026-02-13,"CBASS","aabr",100,5,0,38,TRUE,NA,"27",NA,7,"8-purple",38,"7_AABR_2","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,2,"wild",0.475,420,29,40,8.8392,12.192,5.657,1.347
"194","KT",1,2026-02-13,"CBASS","aabr",100,5,0,38,TRUE,NA,"27",NA,7,"2-blue",37,"7_AABR_2","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,2,"wild",0.509,420,29,40,8.8392,12.192,6.273,1.366
"195","KT",1,2026-02-13,"CBASS","aabr",100,5,0,38,TRUE,NA,"27",NA,7,"7-grey",34,"7_AABR_2","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,2,"wild",0.641,420,29,40,8.8392,12.192,7.316,0.652
"196","KT",1,2026-02-13,"CBASS","aabr",115,10,0,31,TRUE,NA,"28",NA,7,"3-red",29,"7_AABR_3","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,3,"wild",0.65,420,29,40,8.8392,12.192,7.407,0.696
"197","KT",1,2026-02-13,"CBASS","aabr",115,10,0,31,TRUE,NA,"28",NA,7,"4-yellow",39,"7_AABR_3","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,3,"wild",0.151,420,29,40,8.8392,12.192,6.804,1.148
"198","KT",1,2026-02-13,"CBASS","aabr",115,10,0,31,TRUE,NA,"28",NA,7,"5-orange",35,"7_AABR_3","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,3,"wild",0.657,420,29,40,8.8392,12.192,7.866,0.796
"199","KT",1,2026-02-13,"CBASS","aabr",115,10,0,31,TRUE,NA,"28",NA,7,"6-brown",36,"7_AABR_3","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,3,"wild",0.647,420,29,40,8.8392,12.192,6.461,1.048
"200","KT",1,2026-02-13,"CBASS","aabr",115,10,0,31,TRUE,NA,"28",NA,7,"8-purple",38,"7_AABR_3","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,3,"wild",0.477,420,29,40,8.8392,12.192,7.051,1.15
"201","KT",1,2026-02-13,"CBASS","aabr",115,10,0,31,TRUE,NA,"28",NA,7,"2-blue",37,"7_AABR_3","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,3,"wild",0.53,420,29,40,8.8392,12.192,4.343,1.005
"202","KT",1,2026-02-13,"CBASS","aabr",115,10,0,31,TRUE,NA,"28",NA,7,"7-grey",34,"7_AABR_3","ESA","TUT","ESA_TUT_7",-14.24378,-170.66918,3,"wild",0.655,420,29,40,8.8392,12.192,7.357,0.997
