Project,Country,Date,Site_number,SITE,Latitude,Longitude,Species,Genotype,Condition,Tank_color,Temperature,Pam_value,Timepoint,SampleID_clean,MINIMUM_DEPTH_FEET,MAXIMUM_DEPTH_FEET,MINIMUM_DEPTH_METERS,MAXIMUM_DEPTH_METERS,Bag_number
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,10,wild,4-yellow,38,0.268,420,10_ICRA_10,29,41,8.8392,12.4968,24
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,1,wild,5-orange,29,0.621,420,10_AHYA_1,29,41,8.8392,12.4968,35
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,2,wild,5-orange,29,0.617,420,10_AHYA_2,29,41,8.8392,12.4968,33
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,1,wild,5-orange,29,0.626,420,10_AABR_1,29,41,8.8392,12.4968,31
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,2,wild,5-orange,29,0.506,420,10_AABR_2,29,41,8.8392,12.4968,32
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,1,wild,5-orange,29,0.663,420,10_AGLO_1,29,41,8.8392,12.4968,11
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,2,wild,5-orange,29,0.626,420,10_AGLO_2,29,41,8.8392,12.4968,12
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,3,wild,5-orange,29,0.655,420,10_AGLO_3,29,41,8.8392,12.4968,14
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,4,wild,5-orange,29,0.646,420,10_AGLO_4,29,41,8.8392,12.4968,22
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,5,wild,5-orange,29,0.647,420,10_AGLO_5,29,41,8.8392,12.4968,21
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,6,wild,5-orange,29,0.643,420,10_AGLO_6,29,41,8.8392,12.4968,13
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,1,wild,5-orange,29,0.543,420,10_ICRA_1,29,41,8.8392,12.4968,6
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,2,wild,5-orange,29,0.589,420,10_ICRA_2,29,41,8.8392,12.4968,36
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,3,wild,5-orange,29,0.537,420,10_ICRA_3,29,41,8.8392,12.4968,23
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,4,wild,5-orange,29,0.541,420,10_ICRA_4,29,41,8.8392,12.4968,2
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,5,wild,5-orange,29,0.573,420,10_ICRA_5,29,41,8.8392,12.4968,3
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,6,wild,5-orange,29,0.548,420,10_ICRA_6,29,41,8.8392,12.4968,38
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,7,wild,5-orange,29,0.584,420,10_ICRA_7,29,41,8.8392,12.4968,5
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,8,wild,5-orange,29,0.591,420,10_ICRA_8,29,41,8.8392,12.4968,37
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,9,wild,5-orange,29,0.578,420,10_ICRA_9,29,41,8.8392,12.4968,39
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,10,wild,5-orange,29,0.565,420,10_ICRA_10,29,41,8.8392,12.4968,24
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,1,wild,6-brown,38.5,0.398,420,10_AHYA_1,29,41,8.8392,12.4968,35
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,2,wild,6-brown,38.5,0.412,420,10_AHYA_2,29,41,8.8392,12.4968,33
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,1,wild,6-brown,38.5,0.263,420,10_AABR_1,29,41,8.8392,12.4968,31
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,2,wild,6-brown,38.5,0.143,420,10_AABR_2,29,41,8.8392,12.4968,32
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,1,wild,6-brown,38.5,0.302,420,10_AGLO_1,29,41,8.8392,12.4968,11
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,2,wild,6-brown,38.5,0.333,420,10_AGLO_2,29,41,8.8392,12.4968,12
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,3,wild,6-brown,38.5,0.351,420,10_AGLO_3,29,41,8.8392,12.4968,14
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,4,wild,6-brown,38.5,0.275,420,10_AGLO_4,29,41,8.8392,12.4968,22
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,5,wild,6-brown,38.5,0.319,420,10_AGLO_5,29,41,8.8392,12.4968,21
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,6,wild,6-brown,38.5,0.178,420,10_AGLO_6,29,41,8.8392,12.4968,13
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,1,wild,6-brown,38.5,0.226,420,10_ICRA_1,29,41,8.8392,12.4968,6
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,2,wild,6-brown,38.5,0.287,420,10_ICRA_2,29,41,8.8392,12.4968,36
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,3,wild,6-brown,38.5,0.243,420,10_ICRA_3,29,41,8.8392,12.4968,23
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,4,wild,6-brown,38.5,0.269,420,10_ICRA_4,29,41,8.8392,12.4968,2
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,5,wild,6-brown,38.5,0.181,420,10_ICRA_5,29,41,8.8392,12.4968,3
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,6,wild,6-brown,38.5,0.331,420,10_ICRA_6,29,41,8.8392,12.4968,38
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,7,wild,6-brown,38.5,0.324,420,10_ICRA_7,29,41,8.8392,12.4968,5
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,8,wild,6-brown,38.5,0.272,420,10_ICRA_8,29,41,8.8392,12.4968,37
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,9,wild,6-brown,38.5,0.272,420,10_ICRA_9,29,41,8.8392,12.4968,39
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,10,wild,6-brown,38.5,0.338,420,10_ICRA_10,29,41,8.8392,12.4968,24
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,1,wild,7-grey,39,0.298,420,10_AHYA_1,29,41,8.8392,12.4968,35
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,2,wild,7-grey,39,0.293,420,10_AHYA_2,29,41,8.8392,12.4968,33
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,1,wild,7-grey,39,0.168,420,10_AABR_1,29,41,8.8392,12.4968,31
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,2,wild,7-grey,39,0.054,420,10_AABR_2,29,41,8.8392,12.4968,32
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,1,wild,7-grey,39,0.137,420,10_AGLO_1,29,41,8.8392,12.4968,11
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,2,wild,7-grey,39,0.249,420,10_AGLO_2,29,41,8.8392,12.4968,12
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,3,wild,7-grey,39,0.24,420,10_AGLO_3,29,41,8.8392,12.4968,14
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,4,wild,7-grey,39,0.15,420,10_AGLO_4,29,41,8.8392,12.4968,22
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,5,wild,7-grey,39,0.162,420,10_AGLO_5,29,41,8.8392,12.4968,21
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,6,wild,7-grey,39,0.227,420,10_AGLO_6,29,41,8.8392,12.4968,13
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,1,wild,7-grey,39,0.2,420,10_ICRA_1,29,41,8.8392,12.4968,6
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,2,wild,7-grey,39,0.138,420,10_ICRA_2,29,41,8.8392,12.4968,36
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,3,wild,7-grey,39,0.121,420,10_ICRA_3,29,41,8.8392,12.4968,23
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,4,wild,7-grey,39,0.137,420,10_ICRA_4,29,41,8.8392,12.4968,2
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,5,wild,7-grey,39,0.123,420,10_ICRA_5,29,41,8.8392,12.4968,3
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,6,wild,7-grey,39,0.213,420,10_ICRA_6,29,41,8.8392,12.4968,38
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,7,wild,7-grey,39,0.195,420,10_ICRA_7,29,41,8.8392,12.4968,5
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,8,wild,7-grey,39,0.247,420,10_ICRA_8,29,41,8.8392,12.4968,37
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,9,wild,7-grey,39,0.157,420,10_ICRA_9,29,41,8.8392,12.4968,39
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,10,wild,7-grey,39,0.169,420,10_ICRA_10,29,41,8.8392,12.4968,24
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,1,wild,8-purple,37,0.613,420,10_AHYA_1,29,41,8.8392,12.4968,35
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AHYA,2,wild,8-purple,37,0.423,420,10_AHYA_2,29,41,8.8392,12.4968,33
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,1,wild,8-purple,37,0.456,420,10_AABR_1,29,41,8.8392,12.4968,31
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AABR,2,wild,8-purple,37,0.337,420,10_AABR_2,29,41,8.8392,12.4968,32
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,1,wild,8-purple,37,0.398,420,10_AGLO_1,29,41,8.8392,12.4968,11
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,2,wild,8-purple,37,0.457,420,10_AGLO_2,29,41,8.8392,12.4968,12
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,3,wild,8-purple,37,0.487,420,10_AGLO_3,29,41,8.8392,12.4968,14
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,4,wild,8-purple,37,0.475,420,10_AGLO_4,29,41,8.8392,12.4968,22
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,5,wild,8-purple,37,0.253,420,10_AGLO_5,29,41,8.8392,12.4968,21
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,AGLO,6,wild,8-purple,37,0.364,420,10_AGLO_6,29,41,8.8392,12.4968,13
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,1,wild,8-purple,37,0.437,420,10_ICRA_1,29,41,8.8392,12.4968,6
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,2,wild,8-purple,37,0.42,420,10_ICRA_2,29,41,8.8392,12.4968,36
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,3,wild,8-purple,37,0.47,420,10_ICRA_3,29,41,8.8392,12.4968,23
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,4,wild,8-purple,37,0.377,420,10_ICRA_4,29,41,8.8392,12.4968,2
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,5,wild,8-purple,37,0.329,420,10_ICRA_5,29,41,8.8392,12.4968,3
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,6,wild,8-purple,37,0.473,420,10_ICRA_6,29,41,8.8392,12.4968,38
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,7,wild,8-purple,37,0.466,420,10_ICRA_7,29,41,8.8392,12.4968,5
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,8,wild,8-purple,37,0.492,420,10_ICRA_8,29,41,8.8392,12.4968,37
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,9,wild,8-purple,37,0.502,420,10_ICRA_9,29,41,8.8392,12.4968,39
ESA,TUT,20260217,10,ESA_TUT_10,-14.27898,-170.5863,ICRA,10,wild,8-purple,37,0.551,420,10_ICRA_10,29,41,8.8392,12.4968,24
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,1,wild,1-green,29,0.665,420,11_AHYA_1,29,44,8.8392,13.4112,18
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,2,wild,1-green,29,0.601,420,11_AHYA_2,29,44,8.8392,13.4112,16
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,1,wild,1-green,29,0.656,420,11_AABR_1,29,44,8.8392,13.4112,17
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,2,wild,1-green,29,0.654,420,11_AABR_2,29,44,8.8392,13.4112,21
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,1,wild,1-green,29,0.63,420,11_ICRA_1,29,44,8.8392,13.4112,10
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,2,wild,1-green,29,0.658,420,11_ICRA_2,29,44,8.8392,13.4112,20
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,3,wild,1-green,29,0.626,420,11_ICRA_3,29,44,8.8392,13.4112,19
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,4,wild,1-green,29,0.615,420,11_ICRA_4,29,44,8.8392,13.4112,29
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,5,wild,1-green,29,0.631,420,11_ICRA_5,29,44,8.8392,13.4112,26
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,6,wild,1-green,29,0.612,420,11_ICRA_6,29,44,8.8392,13.4112,4
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,7,wild,1-green,29,0.636,420,11_ICRA_7,29,44,8.8392,13.4112,28
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,8,wild,1-green,29,0.62,420,11_ICRA_8,29,44,8.8392,13.4112,27
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,1,wild,1-green,29,0.665,420,11_AGLO_1,29,44,8.8392,13.4112,23
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,2,wild,1-green,29,0.635,420,11_AGLO_2,29,44,8.8392,13.4112,24
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,3,wild,1-green,29,0.659,420,11_AGLO_3,29,44,8.8392,13.4112,11
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,4,wild,1-green,29,0.65,420,11_AGLO_4,29,44,8.8392,13.4112,12
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,5,wild,1-green,29,0.669,420,11_AGLO_5,29,44,8.8392,13.4112,13
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,6,wild,1-green,29,0.656,420,11_AGLO_6,29,44,8.8392,13.4112,33
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,7,wild,1-green,29,0.666,420,11_AGLO_7,29,44,8.8392,13.4112,14
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,8,wild,1-green,29,0.688,420,11_AGLO_8,29,44,8.8392,13.4112,32
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,1,wild,2-blue,37,0.49,420,11_AHYA_1,29,44,8.8392,13.4112,18
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,2,wild,2-blue,37,0.509,420,11_AHYA_2,29,44,8.8392,13.4112,16
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,1,wild,2-blue,37,0.634,420,11_AABR_1,29,44,8.8392,13.4112,17
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,2,wild,2-blue,37,0.551,420,11_AABR_2,29,44,8.8392,13.4112,21
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,1,wild,2-blue,37,0.343,420,11_ICRA_1,29,44,8.8392,13.4112,10
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,2,wild,2-blue,37,0.371,420,11_ICRA_2,29,44,8.8392,13.4112,20
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,3,wild,2-blue,37,0.563,420,11_ICRA_3,29,44,8.8392,13.4112,19
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,4,wild,2-blue,37,0.541,420,11_ICRA_4,29,44,8.8392,13.4112,29
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,5,wild,2-blue,37,0.341,420,11_ICRA_5,29,44,8.8392,13.4112,26
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,6,wild,2-blue,37,0.404,420,11_ICRA_6,29,44,8.8392,13.4112,4
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,7,wild,2-blue,37,0.426,420,11_ICRA_7,29,44,8.8392,13.4112,28
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,8,wild,2-blue,37,0.517,420,11_ICRA_8,29,44,8.8392,13.4112,27
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,1,wild,2-blue,37,0.493,420,11_AGLO_1,29,44,8.8392,13.4112,23
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,2,wild,2-blue,37,0.608,420,11_AGLO_2,29,44,8.8392,13.4112,24
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,3,wild,2-blue,37,0.534,420,11_AGLO_3,29,44,8.8392,13.4112,11
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,4,wild,2-blue,37,0.587,420,11_AGLO_4,29,44,8.8392,13.4112,12
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,5,wild,2-blue,37,0.386,420,11_AGLO_5,29,44,8.8392,13.4112,13
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,6,wild,2-blue,37,0.629,420,11_AGLO_6,29,44,8.8392,13.4112,33
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,7,wild,2-blue,37,0.542,420,11_AGLO_7,29,44,8.8392,13.4112,14
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,8,wild,2-blue,37,0.458,420,11_AGLO_8,29,44,8.8392,13.4112,32
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,1,wild,3-red,34,0.665,420,11_AHYA_1,29,44,8.8392,13.4112,18
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,2,wild,3-red,34,0.519,420,11_AHYA_2,29,44,8.8392,13.4112,16
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,1,wild,3-red,34,0.67,420,11_AABR_1,29,44,8.8392,13.4112,17
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,2,wild,3-red,34,0.626,420,11_AABR_2,29,44,8.8392,13.4112,21
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,1,wild,3-red,34,0.582,420,11_ICRA_1,29,44,8.8392,13.4112,10
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,2,wild,3-red,34,0.577,420,11_ICRA_2,29,44,8.8392,13.4112,20
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,3,wild,3-red,34,0.605,420,11_ICRA_3,29,44,8.8392,13.4112,19
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,4,wild,3-red,34,0.586,420,11_ICRA_4,29,44,8.8392,13.4112,29
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,5,wild,3-red,34,0.594,420,11_ICRA_5,29,44,8.8392,13.4112,26
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,6,wild,3-red,34,0.625,420,11_ICRA_6,29,44,8.8392,13.4112,4
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,7,wild,3-red,34,0.578,420,11_ICRA_7,29,44,8.8392,13.4112,28
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,8,wild,3-red,34,0.585,420,11_ICRA_8,29,44,8.8392,13.4112,27
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,1,wild,3-red,34,0.633,420,11_AGLO_1,29,44,8.8392,13.4112,23
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,2,wild,3-red,34,0.586,420,11_AGLO_2,29,44,8.8392,13.4112,24
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,3,wild,3-red,34,0.67,420,11_AGLO_3,29,44,8.8392,13.4112,11
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,4,wild,3-red,34,0.612,420,11_AGLO_4,29,44,8.8392,13.4112,12
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,5,wild,3-red,34,0.573,420,11_AGLO_5,29,44,8.8392,13.4112,13
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,6,wild,3-red,34,0.651,420,11_AGLO_6,29,44,8.8392,13.4112,33
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,7,wild,3-red,34,0.665,420,11_AGLO_7,29,44,8.8392,13.4112,14
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,8,wild,3-red,34,0.65,420,11_AGLO_8,29,44,8.8392,13.4112,32
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,1,wild,4-yellow,35,0.584,420,11_AHYA_1,29,44,8.8392,13.4112,18
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,2,wild,4-yellow,35,0.456,420,11_AHYA_2,29,44,8.8392,13.4112,16
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,1,wild,4-yellow,35,0.688,420,11_AABR_1,29,44,8.8392,13.4112,17
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,2,wild,4-yellow,35,0.666,420,11_AABR_2,29,44,8.8392,13.4112,21
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,1,wild,4-yellow,35,0.47,420,11_ICRA_1,29,44,8.8392,13.4112,10
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,2,wild,4-yellow,35,0.542,420,11_ICRA_2,29,44,8.8392,13.4112,20
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,3,wild,4-yellow,35,0.622,420,11_ICRA_3,29,44,8.8392,13.4112,19
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,4,wild,4-yellow,35,0.611,420,11_ICRA_4,29,44,8.8392,13.4112,29
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,5,wild,4-yellow,35,0.588,420,11_ICRA_5,29,44,8.8392,13.4112,26
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,6,wild,4-yellow,35,0.594,420,11_ICRA_6,29,44,8.8392,13.4112,4
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,7,wild,4-yellow,35,0.576,420,11_ICRA_7,29,44,8.8392,13.4112,28
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,8,wild,4-yellow,35,0.638,420,11_ICRA_8,29,44,8.8392,13.4112,27
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,1,wild,4-yellow,35,0.661,420,11_AGLO_1,29,44,8.8392,13.4112,23
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,2,wild,4-yellow,35,0.647,420,11_AGLO_2,29,44,8.8392,13.4112,24
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,3,wild,4-yellow,35,0.663,420,11_AGLO_3,29,44,8.8392,13.4112,11
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,4,wild,4-yellow,35,0.669,420,11_AGLO_4,29,44,8.8392,13.4112,12
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,5,wild,4-yellow,35,0.642,420,11_AGLO_5,29,44,8.8392,13.4112,13
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,6,wild,4-yellow,35,0.673,420,11_AGLO_6,29,44,8.8392,13.4112,33
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,7,wild,4-yellow,35,0.666,420,11_AGLO_7,29,44,8.8392,13.4112,14
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,8,wild,4-yellow,35,0.68,420,11_AGLO_8,29,44,8.8392,13.4112,32
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,1,wild,5-orange,38,0.33,420,11_AHYA_1,29,44,8.8392,13.4112,18
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,2,wild,5-orange,38,0.122,420,11_AHYA_2,29,44,8.8392,13.4112,16
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,1,wild,5-orange,38,0.185,420,11_AABR_1,29,44,8.8392,13.4112,17
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,2,wild,5-orange,38,0.254,420,11_AABR_2,29,44,8.8392,13.4112,21
