"","Project","Country","Date","Site","Latitude","Longitude","Species","Bag_number","Genotype","Cookie_no","Sophie","Condition","Tank_color","Temperature","Pam_value","comments","Timepoint","GroupingProperty"
"706","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",31,7,14,"AGLO7","wild","6-brown",36,0.537,NA,420,"7_AGLO_7"
"707","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",30,8,15,"AGLO8","wild","6-brown",36,0.613,NA,420,"7_AGLO_8"
"708","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",21,9,16,"AGLO9","wild","6-brown",36,0.606,NA,420,"7_AGLO_9"
"709","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",5,10,17,"AGLO10","wild","6-brown",36,0.664,NA,420,"7_AGLO_10"
"710","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",23,11,18,"AGLO11","wild","6-brown",36,0.601,NA,420,"7_AGLO_11"
"711","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",26,1,1,"AABR1","wild","7-grey",34,0.65,NA,420,"7_AABR_1"
"712","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",27,2,2,"AABR2","wild","7-grey",34,0.641,"weird stepwise graph;  re-PAMed and curve improved",420,"7_AABR_2"
"713","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",28,3,3,"AABR3","wild","7-grey",34,0.655,NA,420,"7_AABR_3"
"714","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",2,4,4,"AABR4","wild","7-grey",34,0.637,NA,420,"7_AABR_4"
"715","ESA","TUT",20260213,7,-14.24378,-170.66918,"AHYA",32,1,5,"AHYA1","wild","7-grey",34,0.662,NA,420,"7_AHYA_1"
"716","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",16,5,6,"AABR5","wild","7-grey",34,0.631,NA,420,"7_AABR_5"
"717","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",1,6,7,"AABR6","wild","7-grey",34,0.682,NA,420,"7_AABR_6"
"718","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",33,1,8,"AGLO1","wild","7-grey",34,0.653,NA,420,"7_AGLO_1"
"719","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",29,2,9,"AGLO2","wild","7-grey",34,0.662,NA,420,"7_AGLO_2"
"720","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",22,3,10,"AGLO3","wild","7-grey",34,0.636,NA,420,"7_AGLO_3"
"721","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",34,4,11,"AGLO4","wild","7-grey",34,0.632,NA,420,"7_AGLO_4"
"722","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",35,5,12,"AGLO5","wild","7-grey",34,0.663,NA,420,"7_AGLO_5"
"723","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",3,6,13,"AGLO6","wild","7-grey",34,0.624,"weird stepwise graph:  re-PAMed and curve improved",420,"7_AGLO_6"
"724","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",31,7,14,"AGLO7","wild","7-grey",34,0.669,NA,420,"7_AGLO_7"
"725","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",30,8,15,"AGLO8","wild","7-grey",34,0.661,NA,420,"7_AGLO_8"
"726","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",21,9,16,"AGLO9","wild","7-grey",34,0.636,NA,420,"7_AGLO_9"
"727","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",5,10,17,"AGLO10","wild","7-grey",34,0.664,NA,420,"7_AGLO_10"
"728","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",23,11,18,"AGLO11","wild","7-grey",34,0.656,NA,420,"7_AGLO_11"
"729","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",26,1,1,"AABR1","wild","8-purple",38,0.461,NA,420,"7_AABR_1"
"730","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",27,2,2,"AABR2","wild","8-purple",38,0.475,"weird stepwise graph",420,"7_AABR_2"
"731","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",28,3,3,"AABR3","wild","8-purple",38,0.477,NA,420,"7_AABR_3"
"732","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",2,4,4,"AABR4","wild","8-purple",38,0.382,NA,420,"7_AABR_4"
"733","ESA","TUT",20260213,7,-14.24378,-170.66918,"AHYA",32,1,5,"AHYA1","wild","8-purple",38,0.384,"weird stepwise graph",420,"7_AHYA_1"
"734","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",16,5,6,"AABR5","wild","8-purple",38,0.303,"weird stepwise graph",420,"7_AABR_5"
"735","ESA","TUT",20260213,7,-14.24378,-170.66918,"AABR",1,6,7,"AABR6","wild","8-purple",38,0.359,"weird stepwise graph",420,"7_AABR_6"
"736","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",33,1,8,"AGLO1","wild","8-purple",38,0.356,"weird stepwise graph",420,"7_AGLO_1"
"737","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",29,2,9,"AGLO2","wild","8-purple",38,0.385,"weird stepwise graph",420,"7_AGLO_2"
"738","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",22,3,10,"AGLO3","wild","8-purple",38,0.497,NA,420,"7_AGLO_3"
"739","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",34,4,11,"AGLO4","wild","8-purple",38,0.394,NA,420,"7_AGLO_4"
"740","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",35,5,12,"AGLO5","wild","8-purple",38,0.303,NA,420,"7_AGLO_5"
"741","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",3,6,13,"AGLO6","wild","8-purple",38,0.5,NA,420,"7_AGLO_6"
"742","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",31,7,14,"AGLO7","wild","8-purple",38,0.506,NA,420,"7_AGLO_7"
"743","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",30,8,15,"AGLO8","wild","8-purple",38,0.413,NA,420,"7_AGLO_8"
"744","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",21,9,16,"AGLO9","wild","8-purple",38,0.413,NA,420,"7_AGLO_9"
"745","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",5,10,17,"AGLO10","wild","8-purple",38,0.406,NA,420,"7_AGLO_10"
"746","ESA","TUT",20260213,7,-14.24378,-170.66918,"AGLO",23,11,18,"AGLO11","wild","8-purple",38,0.402,NA,420,"7_AGLO_11"
"747","ESA","TUT",20260216,9,-14.36045,-170.74851,"AABR",6,1,20,"AABR1","wild","1-green",36,0.51,"bottom / top",420,"9_AABR_1"
"748","ESA","TUT",20260216,9,-14.36045,-170.74851,"AABR",6,1,20,"AABR1","wild","2-blue",38,0.055,"bottom / top",420,"9_AABR_1"
"749","ESA","TUT",20260216,9,-14.36045,-170.74851,"AABR",6,1,20,"AABR1","wild","3-red",37,0.326,"bottom / top",420,"9_AABR_1"
"750","ESA","TUT",20260216,9,-14.36045,-170.74851,"AABR",6,1,20,"AABR1","wild","4-yellow",29,0.582,"bottom / top",420,"9_AABR_1"
"751","ESA","TUT",20260216,9,-14.36045,-170.74851,"AABR",6,1,20,"AABR1","wild","5-orange",39,0.043,"bottom / top",420,"9_AABR_1"
"752","ESA","TUT",20260216,9,-14.36045,-170.74851,"AABR",6,1,20,"AABR1","wild","6-brown",37.5,0.341,"bottom / top; frag forgotton, put in 1 hr late. tank at 33C. 230pm",420,"9_AABR_1"
"753","ESA","TUT",20260216,9,-14.36045,-170.74851,"AABR",6,1,20,"AABR1","wild","7-grey",38.5,0.112,"bottom / top",420,"9_AABR_1"
"754","ESA","TUT",20260216,9,-14.36045,-170.74851,"AABR",6,1,20,"AABR1","wild","8-purple",35,0.503,"bottom / top (tiny ABBR)",420,"9_AABR_1"
"755","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",18,1,6,"AGLO1","wild","1-green",36,0.602,NA,420,"9_AGLO_1"
"756","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",25,2,7,"AGLO2","wild","1-green",36,0.602,NA,420,"9_AGLO_2"
"757","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",8,3,8,"AGLO3","wild","1-green",36,0.563,NA,420,"9_AGLO_3"
"758","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",24,4,9,"AGLO4","wild","1-green",36,0.483,NA,420,"9_AGLO_4"
"759","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",21,5,10,"AGLO5","wild","1-green",36,0.55,NA,420,"9_AGLO_5"
"760","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",16,6,11,"AGLO6","wild","1-green",36,0.405,NA,420,"9_AGLO_6"
"761","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",22,7,12,"AGLO7","wild","1-green",36,0.523,NA,420,"9_AGLO_7"
"762","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",17,8,19,"AGLO8","wild","1-green",36,0.651,NA,420,"9_AGLO_8"
"763","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",18,1,6,"AGLO1","wild","2-blue",38,0.261,NA,420,"9_AGLO_1"
"764","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",25,2,7,"AGLO2","wild","2-blue",38,0.277,NA,420,"9_AGLO_2"
"765","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",8,3,8,"AGLO3","wild","2-blue",38,0.176,NA,420,"9_AGLO_3"
"766","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",24,4,9,"AGLO4","wild","2-blue",38,0.295,NA,420,"9_AGLO_4"
"767","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",21,5,10,"AGLO5","wild","2-blue",38,0.392,NA,420,"9_AGLO_5"
"768","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",16,6,11,"AGLO6","wild","2-blue",38,0.067,NA,420,"9_AGLO_6"
"769","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",22,7,12,"AGLO7","wild","2-blue",38,0.149,NA,420,"9_AGLO_7"
"770","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",17,8,19,"AGLO8","wild","2-blue",38,0.381,NA,420,"9_AGLO_8"
"771","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",18,1,6,"AGLO1","wild","3-red",37,0.365,NA,420,"9_AGLO_1"
"772","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",25,2,7,"AGLO2","wild","3-red",37,0.505,NA,420,"9_AGLO_2"
"773","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",8,3,8,"AGLO3","wild","3-red",37,0.493,NA,420,"9_AGLO_3"
"774","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",24,4,9,"AGLO4","wild","3-red",37,0.243,NA,420,"9_AGLO_4"
"775","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",21,5,10,"AGLO5","wild","3-red",37,0.542,NA,420,"9_AGLO_5"
"776","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",16,6,11,"AGLO6","wild","3-red",37,0.38,NA,420,"9_AGLO_6"
"777","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",22,7,12,"AGLO7","wild","3-red",37,0.213,NA,420,"9_AGLO_7"
"778","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",17,8,19,"AGLO8","wild","3-red",37,0.551,NA,420,"9_AGLO_8"
"779","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",18,1,6,"AGLO1","wild","4-yellow",29,0.643,NA,420,"9_AGLO_1"
"780","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",25,2,7,"AGLO2","wild","4-yellow",29,0.643,NA,420,"9_AGLO_2"
"781","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",8,3,8,"AGLO3","wild","4-yellow",29,0.633,NA,420,"9_AGLO_3"
"782","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",24,4,9,"AGLO4","wild","4-yellow",29,0.634,NA,420,"9_AGLO_4"
"783","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",21,5,10,"AGLO5","wild","4-yellow",29,0.649,NA,420,"9_AGLO_5"
"784","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",16,6,11,"AGLO6","wild","4-yellow",29,0.627,NA,420,"9_AGLO_6"
"785","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",22,7,12,"AGLO7","wild","4-yellow",29,0.579,NA,420,"9_AGLO_7"
"786","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",17,8,19,"AGLO8","wild","4-yellow",29,0.653,NA,420,"9_AGLO_8"
"787","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",18,1,6,"AGLO1","wild","5-orange",39,0.011,NA,420,"9_AGLO_1"
"788","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",25,2,7,"AGLO2","wild","5-orange",39,0.098,NA,420,"9_AGLO_2"
"789","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",8,3,8,"AGLO3","wild","5-orange",39,0.04,NA,420,"9_AGLO_3"
"790","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",24,4,9,"AGLO4","wild","5-orange",39,0.034,NA,420,"9_AGLO_4"
"791","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",21,5,10,"AGLO5","wild","5-orange",39,0,NA,420,"9_AGLO_5"
"792","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",16,6,11,"AGLO6","wild","5-orange",39,0.017,NA,420,"9_AGLO_6"
"793","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",22,7,12,"AGLO7","wild","5-orange",39,0.017,NA,420,"9_AGLO_7"
"794","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",17,8,19,"AGLO8","wild","5-orange",39,0.005,NA,420,"9_AGLO_8"
"795","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",18,1,6,"AGLO1","wild","6-brown",37.5,0.447,NA,420,"9_AGLO_1"
"796","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",25,2,7,"AGLO2","wild","6-brown",37.5,0.431,NA,420,"9_AGLO_2"
"797","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",8,3,8,"AGLO3","wild","6-brown",37.5,0.562,NA,420,"9_AGLO_3"
"798","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",24,4,9,"AGLO4","wild","6-brown",37.5,0.391,NA,420,"9_AGLO_4"
"799","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",21,5,10,"AGLO5","wild","6-brown",37.5,0.386,NA,420,"9_AGLO_5"
"800","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",16,6,11,"AGLO6","wild","6-brown",37.5,0.466,NA,420,"9_AGLO_6"
"801","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",22,7,12,"AGLO7","wild","6-brown",37.5,0.437,NA,420,"9_AGLO_7"
"802","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",17,8,19,"AGLO8","wild","6-brown",37.5,0.508,NA,420,"9_AGLO_8"
"803","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",18,1,6,"AGLO1","wild","7-grey",38.5,0.208,NA,420,"9_AGLO_1"
"804","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",25,2,7,"AGLO2","wild","7-grey",38.5,0.188,NA,420,"9_AGLO_2"
"805","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",8,3,8,"AGLO3","wild","7-grey",38.5,0.23,NA,420,"9_AGLO_3"
"806","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",24,4,9,"AGLO4","wild","7-grey",38.5,0.159,NA,420,"9_AGLO_4"
"807","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",21,5,10,"AGLO5","wild","7-grey",38.5,0.193,NA,420,"9_AGLO_5"
"808","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",16,6,11,"AGLO6","wild","7-grey",38.5,0.295,NA,420,"9_AGLO_6"
"809","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",22,7,12,"AGLO7","wild","7-grey",38.5,0.122,NA,420,"9_AGLO_7"
"810","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",17,8,19,"AGLO8","wild","7-grey",38.5,0.514,NA,420,"9_AGLO_8"
"811","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",18,1,6,"AGLO1","wild","8-purple",35,0.581,NA,420,"9_AGLO_1"
"812","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",25,2,7,"AGLO2","wild","8-purple",35,0.588,NA,420,"9_AGLO_2"
"813","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",8,3,8,"AGLO3","wild","8-purple",35,0.616,NA,420,"9_AGLO_3"
"814","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",24,4,9,"AGLO4","wild","8-purple",35,0.513,NA,420,"9_AGLO_4"
"815","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",21,5,10,"AGLO5","wild","8-purple",35,0.599,NA,420,"9_AGLO_5"
"816","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",16,6,11,"AGLO6","wild","8-purple",35,0.565,NA,420,"9_AGLO_6"
"817","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",22,7,12,"AGLO7","wild","8-purple",35,0.473,NA,420,"9_AGLO_7"
"818","ESA","TUT",20260216,9,-14.36045,-170.74851,"AGLO",17,8,19,"AGLO8","wild","8-purple",35,0.625,NA,420,"9_AGLO_8"
"819","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",32,1,1,"AHYA1","wild","1-green",36,0.518,NA,420,"9_AHYA_1"
"820","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",34,2,2,"AHYA2","wild","1-green",36,0.605,"maybe be wrong nubbin (swapped with cookie 3?)",420,"9_AHYA_2"
"821","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",35,3,3,"AHYA3","wild","1-green",36,0.624,"maybe be wrong nubbin (swampped with cookie 2?)",420,"9_AHYA_3"
"822","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",31,4,4,"AHYA4","wild","1-green",36,0.593,NA,420,"9_AHYA_4"
"823","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",33,5,5,"AHYA5","wild","1-green",36,0.563,NA,420,"9_AHYA_5"
"824","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",32,1,1,"AHYA1","wild","2-blue",38,0.4515,"repeat measure; mostly tiny branches no base.",420,"9_AHYA_1"
"825","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",34,2,2,"AHYA2","wild","2-blue",38,0.119,"added late to experiment",420,"9_AHYA_2"
"826","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",35,3,3,"AHYA3","wild","2-blue",38,0.135,NA,420,"9_AHYA_3"
"827","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",31,4,4,"AHYA4","wild","2-blue",38,0.211,NA,420,"9_AHYA_4"
"828","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",33,5,5,"AHYA5","wild","2-blue",38,0.099,NA,420,"9_AHYA_5"
"829","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",32,1,1,"AHYA1","wild","3-red",37,0.472,NA,420,"9_AHYA_1"
"830","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",34,2,2,"AHYA2","wild","3-red",37,0.445,NA,420,"9_AHYA_2"
"831","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",35,3,3,"AHYA3","wild","3-red",37,0.533,NA,420,"9_AHYA_3"
"832","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",31,4,4,"AHYA4","wild","3-red",37,0.52,NA,420,"9_AHYA_4"
"833","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",33,5,5,"AHYA5","wild","3-red",37,0.402,NA,420,"9_AHYA_5"
"834","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",32,1,1,"AHYA1","wild","4-yellow",29,0.65,NA,420,"9_AHYA_1"
"835","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",34,2,2,"AHYA2","wild","4-yellow",29,0.61,NA,420,"9_AHYA_2"
"836","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",35,3,3,"AHYA3","wild","4-yellow",29,0.627,NA,420,"9_AHYA_3"
"837","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",31,4,4,"AHYA4","wild","4-yellow",29,0.628,NA,420,"9_AHYA_4"
"838","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",33,5,5,"AHYA5","wild","4-yellow",29,0.629,NA,420,"9_AHYA_5"
"839","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",32,1,1,"AHYA1","wild","5-orange",39,0.032,NA,420,"9_AHYA_1"
"840","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",34,2,2,"AHYA2","wild","5-orange",39,0.053,NA,420,"9_AHYA_2"
"841","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",35,3,3,"AHYA3","wild","5-orange",39,0.072,NA,420,"9_AHYA_3"
"842","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",31,4,4,"AHYA4","wild","5-orange",39,0.055,NA,420,"9_AHYA_4"
"843","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",33,5,5,"AHYA5","wild","5-orange",39,0.065,NA,420,"9_AHYA_5"
"844","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",32,1,1,"AHYA1","wild","6-brown",37.5,0.564,NA,420,"9_AHYA_1"
"845","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",34,2,2,"AHYA2","wild","6-brown",37.5,0.565,NA,420,"9_AHYA_2"
"846","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",35,3,3,"AHYA3","wild","6-brown",37.5,0.452,NA,420,"9_AHYA_3"
"847","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",31,4,4,"AHYA4","wild","6-brown",37.5,0.467,NA,420,"9_AHYA_4"
"848","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",33,5,5,"AHYA5","wild","6-brown",37.5,0.525,NA,420,"9_AHYA_5"
"849","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",32,1,1,"AHYA1","wild","7-grey",38.5,0.327,NA,420,"9_AHYA_1"
"850","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",34,2,2,"AHYA2","wild","7-grey",38.5,0.277,NA,420,"9_AHYA_2"
"851","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",35,3,3,"AHYA3","wild","7-grey",38.5,0.243,NA,420,"9_AHYA_3"
"852","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",31,4,4,"AHYA4","wild","7-grey",38.5,0.291,NA,420,"9_AHYA_4"
"853","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",33,5,5,"AHYA5","wild","7-grey",38.5,0.287,NA,420,"9_AHYA_5"
"854","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",32,1,1,"AHYA1","wild","8-purple",35,0.651,NA,420,"9_AHYA_1"
"855","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",34,2,2,"AHYA2","wild","8-purple",35,0.611,NA,420,"9_AHYA_2"
"856","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",35,3,3,"AHYA3","wild","8-purple",35,0.633,NA,420,"9_AHYA_3"
"857","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",31,4,4,"AHYA4","wild","8-purple",35,0.636,NA,420,"9_AHYA_4"
"858","ESA","TUT",20260216,9,-14.36045,-170.74851,"AHYA",33,5,5,"AHYA5","wild","8-purple",35,0.606,NA,420,"9_AHYA_5"
"859","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",38,1,13,"ICRA1","wild","1-green",36,0.465,NA,420,"9_ICRA_1"
"860","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",9,2,14,"ICRA2","wild","1-green",36,0.515,NA,420,"9_ICRA_2"
"861","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",39,3,15,"ICRA3","wild","1-green",36,0.505,NA,420,"9_ICRA_3"
"862","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",19,4,16,"ICRA4","wild","1-green",36,0.6,NA,420,"9_ICRA_4"
"863","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",36,5,17,"ICRA5","wild","1-green",36,0.543,NA,420,"9_ICRA_5"
"864","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",37,6,18,"ICRA6","wild","1-green",36,0.515,NA,420,"9_ICRA_6"
"865","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",38,1,13,"ICRA1","wild","2-blue",38,0.19,NA,420,"9_ICRA_1"
"866","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",9,2,14,"ICRA2","wild","2-blue",38,0.309,NA,420,"9_ICRA_2"
"867","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",39,3,15,"ICRA3","wild","2-blue",38,0.209,NA,420,"9_ICRA_3"
"868","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",19,4,16,"ICRA4","wild","2-blue",38,0.307,NA,420,"9_ICRA_4"
"869","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",36,5,17,"ICRA5","wild","2-blue",38,0.413,NA,420,"9_ICRA_5"
"870","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",37,6,18,"ICRA6","wild","2-blue",38,0.312,NA,420,"9_ICRA_6"
"871","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",38,1,13,"ICRA1","wild","3-red",37,0.344,NA,420,"9_ICRA_1"
"872","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",9,2,14,"ICRA2","wild","3-red",37,0.438,NA,420,"9_ICRA_2"
"873","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",39,3,15,"ICRA3","wild","3-red",37,0.396,NA,420,"9_ICRA_3"
"874","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",19,4,16,"ICRA4","wild","3-red",37,0.47,NA,420,"9_ICRA_4"
"875","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",36,5,17,"ICRA5","wild","3-red",37,0.494,NA,420,"9_ICRA_5"
"876","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",37,6,18,"ICRA6","wild","3-red",37,0.362,NA,420,"9_ICRA_6"
"877","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",38,1,13,"ICRA1","wild","4-yellow",29,0.574,NA,420,"9_ICRA_1"
"878","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",9,2,14,"ICRA2","wild","4-yellow",29,0.57,NA,420,"9_ICRA_2"
"879","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",39,3,15,"ICRA3","wild","4-yellow",29,0.544,NA,420,"9_ICRA_3"
"880","ESA","TUT",20260216,9,-14.36045,-170.74851,"ICRA",19,4,16,"ICRA4","wild","4-yellow",29,0.599,NA,420,"9_ICRA_4"
