cookie,Image,Color_mean,Color_SD,Folder,Date,Site,Tank_color,Temperature,Bag_number,Project,Country,SITE,Latitude,Longitude,Species,Genotype,Condition,Pam_value,Timepoint,SampleID_clean,MINIMUM_DEPTH_FEET,MAXIMUM_DEPTH_FEET,MINIMUM_DEPTH_METERS,MAXIMUM_DEPTH_METERS,Color_mean_inverted
10,IMG_4769.jpg,9.417,0.806,02.14.2026_ESA-TUT-001_AFTER,20260214,1,7-grey,36,37,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,1,wild,0.638,420,1_AGLO_1,30,41,9.144,12.4968,245.583
11,IMG_4769.jpg,6.715,0.911,02.14.2026_ESA-TUT-001_AFTER,20260214,1,7-grey,36,38,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,2,wild,0.558,420,1_AGLO_2,30,41,9.144,12.4968,248.285
12,IMG_4769.jpg,7.809,0.966,02.14.2026_ESA-TUT-001_AFTER,20260214,1,7-grey,36,23,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,3,wild,0.587,420,1_AGLO_3,30,41,9.144,12.4968,247.191
13,IMG_4769.jpg,8.069,0.687,02.14.2026_ESA-TUT-001_AFTER,20260214,1,7-grey,36,7,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,4,wild,0.572,420,1_AGLO_4,30,41,9.144,12.4968,246.931
14,IMG_4769.jpg,9.654,0.969,02.14.2026_ESA-TUT-001_AFTER,20260214,1,7-grey,36,39,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,5,wild,0.624,420,1_AGLO_5,30,41,9.144,12.4968,245.346
15,IMG_4769.jpg,8.592,0.842,02.14.2026_ESA-TUT-001_AFTER,20260214,1,7-grey,36,36,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,6,wild,0.64,420,1_AGLO_6,30,41,9.144,12.4968,246.408
16,IMG_4769.jpg,6.201,0.532,02.14.2026_ESA-TUT-001_AFTER,20260214,1,7-grey,36,24,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,7,wild,0.521,420,1_AGLO_7,30,41,9.144,12.4968,248.799
17,IMG_4769.jpg,7.24,0.98,02.14.2026_ESA-TUT-001_AFTER,20260214,1,7-grey,36,6,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,8,wild,0.58,420,1_AGLO_8,30,41,9.144,12.4968,247.76
18,IMG_4769.jpg,8.983,0.619,02.14.2026_ESA-TUT-001_AFTER,20260214,1,7-grey,36,9,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,9,wild,0.622,420,1_AGLO_9,30,41,9.144,12.4968,246.017
19,IMG_4769.jpg,7.716,1.001,02.14.2026_ESA-TUT-001_AFTER,20260214,1,7-grey,36,22,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AABR,1,wild,0.589,420,1_AABR_1,30,41,9.144,12.4968,247.284
20,IMG_4769.jpg,7.308,1.186,02.14.2026_ESA-TUT-001_AFTER,20260214,1,7-grey,36,21,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AABR,2,wild,0.622,420,1_AABR_2,30,41,9.144,12.4968,247.692
1,IMG_4771.jpg,6.643,0.606,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,5,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AHYA,1,wild,0.569,420,1_AHYA_1,30,41,9.144,12.4968,248.357
2,IMG_4771.jpg,7.827,0.854,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,31,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,1,wild,0.562,420,1_ICRA_1,30,41,9.144,12.4968,247.173
3,IMG_4771.jpg,7.037,0.643,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,26,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,2,wild,0.558,420,1_ICRA_2,30,41,9.144,12.4968,247.963
4,IMG_4771.jpg,7.76,0.972,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,12,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,3,wild,0.546,420,1_ICRA_3,30,41,9.144,12.4968,247.24
5,IMG_4771.jpg,7.873,0.948,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,29,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,4,wild,0.435,420,1_ICRA_4,30,41,9.144,12.4968,247.127
6,IMG_4771.jpg,7.112,0.819,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,11,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,5,wild,0.544,420,1_ICRA_5,30,41,9.144,12.4968,247.888
7,IMG_4771.jpg,6.881,1.07,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,13,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,6,wild,0.47,420,1_ICRA_6,30,41,9.144,12.4968,248.119
8,IMG_4771.jpg,6.3,0.953,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,27,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,7,wild,0.342,420,1_ICRA_7,30,41,9.144,12.4968,248.7
9,IMG_4771.jpg,7.831,1.364,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,25,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,8,wild,0.425,420,1_ICRA_8,30,41,9.144,12.4968,247.169
10,IMG_4771.jpg,5.096,1.148,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,37,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,1,wild,0.569,420,1_AGLO_1,30,41,9.144,12.4968,249.904
11,IMG_4771.jpg,6.548,1.192,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,38,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,2,wild,0.453,420,1_AGLO_2,30,41,9.144,12.4968,248.452
12,IMG_4771.jpg,5.673,1.3,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,23,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,3,wild,0.442,420,1_AGLO_3,30,41,9.144,12.4968,249.327
13,IMG_4771.jpg,5.347,0.752,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,7,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,4,wild,0.336,420,1_AGLO_4,30,41,9.144,12.4968,249.653
14,IMG_4771.jpg,6.482,0.968,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,39,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,5,wild,0.471,420,1_AGLO_5,30,41,9.144,12.4968,248.518
15,IMG_4771.jpg,5.781,1.257,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,36,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,6,wild,0.56,420,1_AGLO_6,30,41,9.144,12.4968,249.219
16,IMG_4771.jpg,5.634,1.136,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,24,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,7,wild,0.408,420,1_AGLO_7,30,41,9.144,12.4968,249.36599999999999
17,IMG_4771.jpg,6.563,0.89,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,6,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,8,wild,0.463,420,1_AGLO_8,30,41,9.144,12.4968,248.437
18,IMG_4771.jpg,6.189,0.713,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,9,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,9,wild,0.478,420,1_AGLO_9,30,41,9.144,12.4968,248.811
19,IMG_4771.jpg,4.379,0.689,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,22,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AABR,1,wild,0.389,420,1_AABR_1,30,41,9.144,12.4968,250.621
20,IMG_4771.jpg,6.313,1.073,02.14.2026_ESA-TUT-001_AFTER,20260214,1,6-brown,38,21,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AABR,2,wild,0.414,420,1_AABR_2,30,41,9.144,12.4968,248.687
1,IMG_4772.jpg,5.46,0.839,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,5,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AHYA,1,wild,0.434,420,1_AHYA_1,30,41,9.144,12.4968,249.54
2,IMG_4772.jpg,7.024,1.557,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,31,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,1,wild,0.607,420,1_ICRA_1,30,41,9.144,12.4968,247.976
3,IMG_4772.jpg,7.083,0.756,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,26,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,2,wild,0.509,420,1_ICRA_2,30,41,9.144,12.4968,247.917
4,IMG_4772.jpg,6.858,1.199,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,12,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,3,wild,0.509,420,1_ICRA_3,30,41,9.144,12.4968,248.142
5,IMG_4772.jpg,7.19,1.096,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,29,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,4,wild,0.381,420,1_ICRA_4,30,41,9.144,12.4968,247.81
6,IMG_4772.jpg,7.616,1.452,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,11,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,5,wild,0.527,420,1_ICRA_5,30,41,9.144,12.4968,247.38400000000001
7,IMG_4772.jpg,7.535,1.193,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,13,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,6,wild,0.453,420,1_ICRA_6,30,41,9.144,12.4968,247.465
8,IMG_4772.jpg,7.903,1.027,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,27,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,7,wild,0.412,420,1_ICRA_7,30,41,9.144,12.4968,247.097
9,IMG_4772.jpg,7.564,1.139,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,25,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,8,wild,0.394,420,1_ICRA_8,30,41,9.144,12.4968,247.436
10,IMG_4772.jpg,5.75,1.538,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,37,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,1,wild,0.535,420,1_AGLO_1,30,41,9.144,12.4968,249.25
11,IMG_4772.jpg,6.083,1.339,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,38,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,2,wild,0.467,420,1_AGLO_2,30,41,9.144,12.4968,248.917
12,IMG_4772.jpg,6.617,0.797,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,23,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,3,wild,0.44,420,1_AGLO_3,30,41,9.144,12.4968,248.383
13,IMG_4772.jpg,6.452,0.794,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,7,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,4,wild,0.369,420,1_AGLO_4,30,41,9.144,12.4968,248.548
14,IMG_4772.jpg,7.254,1.14,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,39,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,5,wild,0.521,420,1_AGLO_5,30,41,9.144,12.4968,247.746
15,IMG_4772.jpg,5.841,1.184,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,36,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,6,wild,0.553,420,1_AGLO_6,30,41,9.144,12.4968,249.159
16,IMG_4772.jpg,6.53,1.008,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,24,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,7,wild,0.533,420,1_AGLO_7,30,41,9.144,12.4968,248.47
17,IMG_4772.jpg,7.069,1.28,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,6,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,8,wild,0.515,420,1_AGLO_8,30,41,9.144,12.4968,247.931
18,IMG_4772.jpg,7.005,1.061,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,9,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,9,wild,0.524,420,1_AGLO_9,30,41,9.144,12.4968,247.995
19,IMG_4772.jpg,7.365,0.985,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,22,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AABR,1,wild,0.495,420,1_AABR_1,30,41,9.144,12.4968,247.635
20,IMG_4772.jpg,6.367,1.05,02.14.2026_ESA-TUT-001_AFTER,20260214,1,3-red,37,21,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AABR,2,wild,0.449,420,1_AABR_2,30,41,9.144,12.4968,248.633
1,IMG_4775.jpg,7.171,0.809,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,5,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AHYA,1,wild,0.168,420,1_AHYA_1,30,41,9.144,12.4968,247.829
2,IMG_4775.jpg,6.626,1.092,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,31,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,1,wild,0.153,420,1_ICRA_1,30,41,9.144,12.4968,248.374
3,IMG_4775.jpg,6.705,0.758,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,26,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,2,wild,0.215,420,1_ICRA_2,30,41,9.144,12.4968,248.295
4,IMG_4775.jpg,6.906,1.916,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,12,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,3,wild,0.146,420,1_ICRA_3,30,41,9.144,12.4968,248.094
5,IMG_4775.jpg,7.69,0.946,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,29,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,4,wild,0.033,420,1_ICRA_4,30,41,9.144,12.4968,247.31
6,IMG_4775.jpg,7.14,0.948,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,11,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,5,wild,0.146,420,1_ICRA_5,30,41,9.144,12.4968,247.86
7,IMG_4775.jpg,6.911,1.135,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,13,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,6,wild,0.031,420,1_ICRA_6,30,41,9.144,12.4968,248.089
8,IMG_4775.jpg,6.977,0.91,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,27,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,7,wild,0.008,420,1_ICRA_7,30,41,9.144,12.4968,248.023
9,IMG_4775.jpg,7.608,0.818,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,25,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,ICRA,8,wild,0.083,420,1_ICRA_8,30,41,9.144,12.4968,247.392
10,IMG_4775.jpg,6.049,1.053,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,37,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,1,wild,0.089,420,1_AGLO_1,30,41,9.144,12.4968,248.951
11,IMG_4775.jpg,5.858,1.15,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,38,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,2,wild,0.028,420,1_AGLO_2,30,41,9.144,12.4968,249.142
12,IMG_4775.jpg,6.553,1.018,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,23,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,3,wild,0.04,420,1_AGLO_3,30,41,9.144,12.4968,248.447
13,IMG_4775.jpg,6.158,1.473,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,7,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,4,wild,0.062,420,1_AGLO_4,30,41,9.144,12.4968,248.842
14,IMG_4775.jpg,6.575,0.849,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,39,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,5,wild,0.09,420,1_AGLO_5,30,41,9.144,12.4968,248.425
15,IMG_4775.jpg,4.937,0.819,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,36,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,6,wild,0.046,420,1_AGLO_6,30,41,9.144,12.4968,250.063
16,IMG_4775.jpg,5.484,0.788,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,24,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,7,wild,0.084,420,1_AGLO_7,30,41,9.144,12.4968,249.516
17,IMG_4775.jpg,6.555,0.751,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,6,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,8,wild,0.151,420,1_AGLO_8,30,41,9.144,12.4968,248.445
18,IMG_4775.jpg,5.419,0.743,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,9,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AGLO,9,wild,0.074,420,1_AGLO_9,30,41,9.144,12.4968,249.581
19,IMG_4775.jpg,7.112,1.021,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,22,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AABR,1,wild,0.039,420,1_AABR_1,30,41,9.144,12.4968,247.888
20,IMG_4775.jpg,6.46,1.008,02.14.2026_ESA-TUT-001_AFTER,20260214,1,1-green,39,21,ESA,TUT,ESA_TUT_1,-14.28361,-170.60696,AABR,2,wild,0.021,420,1_AABR_2,30,41,9.144,12.4968,248.54
1,IMG_4893.jpg,6.9,0.598,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,32,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AHYA,1,wild,0.65,420,9_AHYA_1,27,42,8.2296,12.8016,248.1
2,IMG_4893.jpg,8.225,0.548,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,34,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AHYA,2,wild,0.61,420,9_AHYA_2,27,42,8.2296,12.8016,246.775
3,IMG_4893.jpg,8.615,0.468,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,35,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AHYA,3,wild,0.627,420,9_AHYA_3,27,42,8.2296,12.8016,246.385
4,IMG_4893.jpg,7.733,0.66,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,31,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AHYA,4,wild,0.628,420,9_AHYA_4,27,42,8.2296,12.8016,247.267
5,IMG_4893.jpg,7.1,0.701,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,33,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AHYA,5,wild,0.629,420,9_AHYA_5,27,42,8.2296,12.8016,247.9
6,IMG_4893.jpg,6.967,0.412,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,18,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,1,wild,0.643,420,9_AGLO_1,27,42,8.2296,12.8016,248.033
7,IMG_4893.jpg,6.275,0.998,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,25,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,2,wild,0.643,420,9_AGLO_2,27,42,8.2296,12.8016,248.725
8,IMG_4893.jpg,7.739,0.886,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,8,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,3,wild,0.633,420,9_AGLO_3,27,42,8.2296,12.8016,247.261
9,IMG_4893.jpg,7.507,0.627,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,24,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,4,wild,0.634,420,9_AGLO_4,27,42,8.2296,12.8016,247.493
10,IMG_4893.jpg,6.662,0.942,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,21,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,5,wild,0.649,420,9_AGLO_5,27,42,8.2296,12.8016,248.338
11,IMG_4893.jpg,6.346,0.685,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,16,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,6,wild,0.627,420,9_AGLO_6,27,42,8.2296,12.8016,248.654
12,IMG_4893.jpg,7.233,0.673,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,22,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,7,wild,0.579,420,9_AGLO_7,27,42,8.2296,12.8016,247.767
13,IMG_4893.jpg,8.257,1.001,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,38,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,ICRA,1,wild,0.574,420,9_ICRA_1,27,42,8.2296,12.8016,246.743
14,IMG_4893.jpg,8.796,1.361,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,9,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,ICRA,2,wild,0.57,420,9_ICRA_2,27,42,8.2296,12.8016,246.204
15,IMG_4893.jpg,7.745,1.114,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,39,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,ICRA,3,wild,0.544,420,9_ICRA_3,27,42,8.2296,12.8016,247.255
16,IMG_4893.jpg,8.625,1.679,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,19,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,ICRA,4,wild,0.599,420,9_ICRA_4,27,42,8.2296,12.8016,246.375
17,IMG_4893.jpg,8.79,1.023,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,36,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,ICRA,5,wild,0.575,420,9_ICRA_5,27,42,8.2296,12.8016,246.21
18,IMG_4893.jpg,9.136,0.675,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,37,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,ICRA,6,wild,0.576,420,9_ICRA_6,27,42,8.2296,12.8016,245.864
19,IMG_4893.jpg,9.057,0.74,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,17,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,8,wild,0.653,420,9_AGLO_8,27,42,8.2296,12.8016,245.943
20,IMG_4893.jpg,5.916,1.043,02.16.2026_ESA-TUT-009_AFTER,20260216,9,4-yellow,29,6,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AABR,1,wild,0.582,420,9_AABR_1,27,42,8.2296,12.8016,249.084
1,IMG_4894.jpg,6.971,1.141,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,32,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AHYA,1,wild,0.518,420,9_AHYA_1,27,42,8.2296,12.8016,248.029
2,IMG_4894.jpg,6.316,1.141,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,34,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AHYA,2,wild,0.605,420,9_AHYA_2,27,42,8.2296,12.8016,248.684
3,IMG_4894.jpg,8.373,1.141,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,35,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AHYA,3,wild,0.624,420,9_AHYA_3,27,42,8.2296,12.8016,246.627
4,IMG_4894.jpg,6.609,0.987,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,31,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AHYA,4,wild,0.593,420,9_AHYA_4,27,42,8.2296,12.8016,248.391
5,IMG_4894.jpg,7.335,0.981,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,33,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AHYA,5,wild,0.563,420,9_AHYA_5,27,42,8.2296,12.8016,247.665
6,IMG_4894.jpg,5.651,0.835,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,18,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,1,wild,0.602,420,9_AGLO_1,27,42,8.2296,12.8016,249.349
7,IMG_4894.jpg,6.66,1.056,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,25,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,2,wild,0.602,420,9_AGLO_2,27,42,8.2296,12.8016,248.34
8,IMG_4894.jpg,5.8,1.143,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,8,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,3,wild,0.563,420,9_AGLO_3,27,42,8.2296,12.8016,249.2
9,IMG_4894.jpg,5.841,0.792,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,24,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,4,wild,0.483,420,9_AGLO_4,27,42,8.2296,12.8016,249.159
10,IMG_4894.jpg,3.54,0.933,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,21,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,5,wild,0.55,420,9_AGLO_5,27,42,8.2296,12.8016,251.46
11,IMG_4894.jpg,3.352,0.727,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,16,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,6,wild,0.405,420,9_AGLO_6,27,42,8.2296,12.8016,251.648
12,IMG_4894.jpg,5.96,0.988,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,22,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,AGLO,7,wild,0.523,420,9_AGLO_7,27,42,8.2296,12.8016,249.04
13,IMG_4894.jpg,7.132,0.806,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,38,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,ICRA,1,wild,0.465,420,9_ICRA_1,27,42,8.2296,12.8016,247.868
14,IMG_4894.jpg,7.284,0.677,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,9,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,ICRA,2,wild,0.515,420,9_ICRA_2,27,42,8.2296,12.8016,247.716
15,IMG_4894.jpg,5.976,0.861,02.16.2026_ESA-TUT-009_AFTER,20260216,9,1-green,36,39,ESA,TUT,ESA_TUT_9,-14.36045,-170.74851,ICRA,3,wild,0.505,420,9_ICRA_3,27,42,8.2296,12.8016,249.024
